Frase,Autor,Categoría,unknown,unknown,unknown,unknown,unknown
Un radical es alguien con los pies firmemente plantados en el aire.,Franklin D. Roosevelt (1882-1945) Político estadounidense.,MISCELÁNEA / EXTREMOS,,,,,
Más confío en el trabajo que en la suerte.,Proverbio latino,SOCIEDAD / TRABAJO,,,,,
Las razas laboriosas encuentran una gran molestia en soportar la ociosidad.,Friedrich Nietzsche (1844-1900) Filosofo alemán.,DEFECTOS / OCIOSIDAD,,,,,
"¡Trabaja! Si no lo necesitas para alimentarte, lo necesitas como medicina.",William Penn (1644-1718) Religioso británico.,SOCIEDAD / TRABAJO / TRABAJAR,,,,,
"Trabajemos sin razonar, es el único medio de hacer la vida soportable.",Voltaire (1694-1778) Filósofo y escritor francés.,SOCIEDAD / TRABAJO / TRABAJAR,,,,,
El arte de vivir consiste en conseguir que hasta los sepultureros lamenten tu muerte.,Mark Twain (1835-1910) Escritor y periodista estadounidense.,NATURALEZA / VIDA / VIVIR,,,,,
He perdido mi reputación. Pero no la echo en falta.,Mae West (1892-1981) Actriz estadounidense.,MISCELÁNEA / REPUTACIÓN,,,,,
Voluntad firme no es lo mismo que voluntad enérgica y mucho menos que voluntad impetuosa.,Jaime Luciano Balmes (1810-1848) Filósofo y sacerdote español.,CUALIDADES / VOLUNTAD,,,,,
"Es mejor ser hombre que mujer, porque hasta el hombre más miserable tiene una mujer a la cual mandar.",Isabel Allende (1942-?) Escritora chilena.,MISCELÁNEA / MANDAR,,,,,
"Así como la desgracia hace discurrir más, la felicidad quita todo deseo de análisis; por eso es doblemente deseable.",Pío Baroja (1872-1956) Escritor español.,SENTIMIENTOS / FELICIDAD,,,,,
Sólo el infortunio puede convertir un corazón de roca en un corazón humano.,Fénelon (1651-1715) Escritor y teólogo francés.,MISCELÁNEA / DESGRACIA,,,,,
"¿Crees en Dios? Si crees en él existe; sino crees, no existe.",Máximo Gorki (1868-1936) Escritor ruso.,SOCIEDAD / RELIGIÓN / DIOS / EXISTENCIA DE DIOS,,,,,
"La primavera ha venido, nadie sabe cómo ha sido.",Antonio Machado (1875-1939) Poeta y prosista español.,TIEMPO / PRIMAVERA,,,,,
"Lo absurdo de una cosa no prueba nada contra su existencia, es, más bien, condición de ella.",Friedrich Nietzsche (1844-1900) Filosofo alemán.,MISCELÁNEA / EXISTIR,,,,,
Al utilizar por primera vez este tipo de armas nos alineamos con los bárbaros de las primeras edades.,Robert Oppenheimer (1904-1967) Físico estadounidense.,MISCELÁNEA / BOMBA ATÓMICA,,,,,
Todos nuestros enemigos son mortales.,Paul Valéry (1871-1945) Escritor francés.,SENTIMIENTOS / ENEMISTAD,,,,,
Cuando se viaja en avión solamente existen dos clases de emociones: el aburrimiento y el terror.,Orson Welles (1915-1985) Director de cine estadounidense,SOCIEDAD / VIAJES / VIAJAR,,,,,
El pecado ofende a Dios lo que perjudica al hombre.,Santo Tomás de Aquino (1224-1274) Filósofo y teólogo.,MISCELÁNEA / PECADO,,,,,
Una derrota peleada vale más que una victoria casual.,José de San Martín (1778-1850) Militar y político argentino.,MISCELÁNEA / DERROTA,,,,,
La espiral de la violencia sólo la frena el milagro del perdón.,Juan Pablo II (1920-2005) Papa de la iglesia católica.,DEFECTOS / VIOLENCIA,,,,,
"¿Racionalizar la fe?. Quise hacerme dueño y no esclavo de ella, y así llegué a la esclavitud en vez de legar a la libertad en Cristo.",Miguel de Unamuno (1864-1936) Filósofo y escritor español.,SENTIMIENTOS / FE,,,,,
"La razón no se salvará sin la fe, pero la fe sin la razón no será humana.",Benedicto XVI (1927-?) Papa de la Iglesia Católica.,PENSAMIENTO Y RAZÓN / RAZÓN,,,,,
¿Cuál es la felicidad que no tiene algo de pena?,"Margaret Oliphant Oliphant (1828-1897) Novelista, escritora y biógrafa escocesa.",SENTIMIENTOS / FELICIDAD,,,,,
He dicho muchas veces que la política es la segunda profesión más baja y me he dado cuenta de que guarda una estrecha similitud con la primera.,Ronald Reagan (1911-2004) Político estadounidense. Ex-presidente.,SOCIEDAD / POLÍTICA,,,,,
La democracia sólo parece adecuada para un país muy pequeño.,Voltaire (1694-1778) Filósofo y escritor francés.,SOCIEDAD / POLÍTICA / DEMOCRACIA,,,,,
"Hasta en las democracias más puras, como los Estados Unidos y Suiza una minoría privilegiada detenta el poder contra la mayoría esclavizada.",Mijail Bakunin (1814-1876) Revolucionario ruso.,SOCIEDAD / POLÍTICA / DEMOCRACIA,,,,,
"Aunque el mundo contiene muchas cosas decididamente malas, la peor de todas ellas es la sociedad.",Arthur Schopenhauer (1788-1860) Filósofo alemán.,SOCIEDAD,,,,,
Es verdaderamente libre aquel que desea solamente lo que es capaz de realizar y que hace lo que le agrada.,Jean Jacques Rousseau (1712-1778) Filósofo francés.,SOCIEDAD / LIBERTAD,,,,,
¿Por qué no tener confianza en la justicia del pueblo? ¿Hay en el mundo esperanza mejor o que pueda igualarla?,Abraham Lincoln (1808-1865) Político estadounidense.,SENTIMIENTOS / CONFIANZA,,,,,
Quienquiera que ponga su mano sobre mí para gobernarme es un usurpador y un tirano y le declaro mi enemigo.,Pierre Joseph Proudhon (1809-1865) Filósofo francés.,SOCIEDAD / GOBIERNO,,,,,
El desconocimiento propio genera soberbia; pero el desconocimiento de Dios genera desesperación.,San Bernardo de Claraval (1091-1153) Eclesiástico francés.,SOCIEDAD / RELIGIÓN / DIOS,,,,,
"La democracia sustituye el nombramiento hecho por una minoría corrompida, por la elección hecha merced a una mayoría incompetente.",George Bernard Shaw (1856-1950) Escritor irlandés.,SOCIEDAD / POLÍTICA / DEMOCRACIA,,,,,
No hay riqueza más peligrosa que una pobreza presuntuosa.,San Agustín (354-430) Obispo y filósofo.,SOCIEDAD / DINERO / RIQUEZA,,,,,
"En el jardín de la Iglesia se cultivan: Las rosas de los mártires, los lirios de las vírgenes, las yedras de los casados, las violetas de las viudas.",San Agustín (354-430) Obispo y filósofo.,SOCIEDAD / RELIGIÓN / IGLESIA,,,,,
"Aprende a vivir aislado y a meditar en soledad; pero si te mezclas con la muchedumbre procura ser, como todos ellos, uno de tantos.",Cleóbulo de Lindos (s. VI a. C.-s. VI a. C.) Filósofo griego.,SOCIEDAD,,,,,
Visión es el arte de ver las cosas invisibles.,Jonathan Swift (1667-1745) Político y escritor irlandés.,MISCELÁNEA / VER,,,,,
Es extraordinario lo potente que es la mala música.,"Nöel Coward (1899-1973) Dramaturgo, actor y compositor inglés.",ARTE / MÚSICA,,,,,
"Aunque estoy convencido de que nada cambia, para mí es importante actuar como si no lo supiera.",Leonard Cohen (1934-2016) Poeta y cantante canadiense.,MISCELÁNEA / CAMBIO,,,,,
"El mejor destino que hay es el de supervisor de nubes, acostado en una hamaca mirando al cielo.",Ramón Gómez de la Serna (1891-1963) Escritor español. Autor de Greguerías.,MISCELÁNEA,,,,,
Los cielos nunca ayudan al hombre que no quiere actuar.,Sófocles (495AC-406AC) Poeta trágico griego.,MISCELÁNEA / AYUDAR,,,,,
"Converso con el hombre que siempre va conmigo. Quién habla solo, espera hablar con Dios un día.",Antonio Machado (1875-1939) Poeta y prosista español.,MISCELÁNEA / CONVERSACIONES,,,,,
En realidad las cosas verdaderamente difíciles son todo lo que la gente cree poder hacer a cada momento.,Julio Cortázar (1914-1984) Escritor argentino.,MISCELÁNEA / DIFICULTADES,,,,,
"Para poder enseñar a todos los hombres a decir la verdad, es preciso que aprendan a oírla.",Samuel Johnson (1709-1784) Escritor inglés.,PENSAMIENTO Y RAZÓN / VERDAD,,,,,
Justicia es el hábito de dar a cada cual lo suyo.,Ulpiano (170-228) Jurista romano.,SOCIEDAD / LEYES / JUSTICIA,,,,,
"En política, lo importante no es tener razón, sino que se la den a uno.",Konrad Adenauer (1876-1967) Político alemán.,SOCIEDAD / POLÍTICA,,,,,
El patriotismo en el campo de batalla consiste en conseguir que otro desgraciado muera por su país antes de que consiga que tu mueras por el tuyo.,George S. Patton (1885-1945) General estadounidense.,SOCIEDAD / PATRIOTISMO,,,,,
Cualquier mujer que entienda los problemas de llevar una casa está muy cerca de entender los de llevar un país.,Margaret Thatcher (1925-2013) Ex-primer ministro de Inglaterra.,SOCIEDAD / POLÍTICA,,,,,
"La política está en el aire mismo que respiramos, igual que la presencia o ausencia de Dios.",Graham Greene (1904-1991) Novelista británico.,SOCIEDAD / POLÍTICA,,,,,
No se ha llegado al colmo del dolor cuando se tiene aún fuerza para quejarse.,Caballero de Bruix (1728-1780) Escritor francés.,SENTIMIENTOS / DOLOR,,,,,
Nada prende tan pronto de unas almas en otras como esta simpatía de la risa.,Jacinto Benavente (1866-1954) Dramaturgo español.,SENTIMIENTOS / RISA,,,,,
"La simpatía, pasión animal, es también una pasión egoísta. Pero no deja de ser nuestra mejor oportunidad para evadirnos del egoísmo.",Georges Duhamel (1884-1966) Escritor francés.,MISCELÁNEA / SIMPATÍA,,,,,
La virtud resplandece en las desgracias.,Aristóteles (384 AC-322 AC) Filósofo griego.,CUALIDADES / VIRTUD,,,,,
Los funcionarios son como los libros de una biblioteca: los situados en los lugares más altos son los más inútiles.,Paul Masson (1846-1896) Periodista francés.,SOCIEDAD / FUNCIONARIOS,,,,,
"Si bien buscas, encontrarás.",Platón (427 AC-347 AC) Filósofo griego.,MISCELÁNEA / BUSCAR,,,,,
El que quiere interesar a los demás tiene que provocarlos.,Salvador Dalí (1904-1989) Pintor y escultor español.,MISCELÁNEA / PROVOCACIÓN,,,,,
Siempre hay un lugar en las cumbres para el hombre valiente y esforzado.,"Thomas Carlyle (1795-1881) Historiador, pensador y ensayista inglés.",MISCELÁNEA / GLORIA,,,,,
"El presente sólo se forma del pasado, y lo que se encuentra en el efecto estaba ya en la causa.",Henri Bergson (1859-1941) Filósofo francés.,TIEMPO / PRESENTE,,,,,
Los cautos rara vez se equivocan.,Confucio (551 AC-478 AC) Filósofo chino.,MISCELÁNEA / ERRORES,,,,,
Una acción es la perfección y la publicación del pensamiento.,Emerson (1803-1882) Poeta y pensador estadounidense.,MISCELÁNEA / ACCIÓN,,,,,
"La casualidad no es, ni puede ser más que una causa ignorada de un efecto desconocido.",Voltaire (1694-1778) Filósofo y escritor francés.,MISCELÁNEA / CASUALIDAD,,,,,
Pensar es moverse en el infinito.,Herni Dominique Lacordaire (1802-1861) Sacerdote y predicador francés.,PENSAMIENTO Y RAZÓN / PENSAMIENTO / PENSAR,,,,,
Los dos mayores tiranos del mundo: la casualidad y el tiempo.,Johann Herder (1744-1803) Escritor y filósofo prusiano.,MISCELÁNEA / CASUALIDAD,,,,,
Mientras se gana algo no se pierde nada.,Miguel de Cervantes (1547-1616) Escritor español.,MISCELÁNEA / GANANCIAS,,,,,
En cada niño nace la humanidad.,Jacinto Benavente (1866-1954) Dramaturgo español.,TIEMPO / INFANCIA,,,,,
No existe gran talento sin gran voluntad.,Honoré de Balzac (1799-1850) Escritor francés.,CUALIDADES / TALENTO,,,,,
La desgracia descubre al alma luces que la prosperidad no llega a percibir.,"Blaise Pascal (1623-1662) Científico, filósofo y escritor francés.",MISCELÁNEA / DESGRACIA,,,,,
Yo creo que es mejor pensar que Dios no acepta sobornos.,Jorge Luis Borges (1899-1986) Escritor argentino.,SOCIEDAD / RELIGIÓN / DIOS,,,,,
"¿Por qué buscais la felicidad, oh, mortales, fuera de vosotros mismos?",Boecio (480-524) Filósofo y estadista romano.,SENTIMIENTOS / FELICIDAD,,,,,
"Todo el mundo desea ser feliz, pero no que lo sea todo el mundo.",Jaume Perich (1941-1995) Humorista español.,SENTIMIENTOS / FELICIDAD / FELIZ,,,,,
El día precedente enseña el día que sigue.,Píndaro (521 AC-441 AC) Poeta griego,TIEMPO / FUTURO,,,,,
Un pequeño gusano roe el corazón a un cedro y lo derriba.,Diego de Saavedra Fajardo (1584-1648) Diplomático y escritor español.,CUALIDADES / PERSEVERANCIA,,,,,
El recuerdo que deja un libro a veces es más importante que el libro en sí.,Adolfo Bioy Casares (1914-1999) Escritor argentino.,ARTE / LITERATURA / LIBROS,,,,,
La uniformidad es la muerte; la diversidad es la vida.,Mijail Bakunin (1814-1876) Revolucionario ruso.,MISCELÁNEA / DIFERENCIAS,,,,,
Una familia feliz no es sino un paraíso anticipado.,Sir John Bowring (1792-1872) Filósofo y político inglés.,SOCIEDAD / FAMILIA,,,,,
El principio es la mitad del todo.,Pitágoras de Samos (582 AC-497 AC) Filósofo y matemático griego.,MISCELÁNEA / COMENZAR,,,,,
"Yo amo a los hombres no porque son hombres, sino porque no son mujeres.",Cristina II (1626-1689) Reina de Suecia.,SENTIMIENTOS / AMOR / AMAR,,,,,
El temor y la esperanza nacen juntos y juntos mueren.,Pietro Metastasio (1698-1782) Poeta italiano.,SENTIMIENTOS / ESPERANZA,,,,,
"La esperanza de una felicidad eterna e incomprensible en otro mundo, es cosa que también lleva consigo el placer constante.",John Locke (1632-1704) Filósofo inglés.,SENTIMIENTOS / ESPERANZA,,,,,
"La humanidad, partiendo de la nada y con su sólo esfuerzo, ha llegado a alcanzar las más altas cotas de miseria.",Groucho Marx (1890-1977) Actor estadounidense.,NATURALEZA / SER HUMANO,,,,,
"No soy sincero, incluso cuando digo que no lo soy.",Jules Renard (1864-1910) Escritor y dramaturgo francés.,CUALIDADES / SINCERIDAD,,,,,
"Todo hombre tiene su precio, lo que hace falta es saber cual es.",Joseph Fouché (1758-1820) Político francés.,DEFECTOS / CORRUPCIÓN,,,,,
"En caso de duda, no determines, cosa alguna.",Refrán,PENSAMIENTO Y RAZÓN / DUDA,,,,,
"El que hace un favor a quien lo merece, él mismo lo recibe.",Aurelio Teodosio Macrobio Filósofo latino.,MISCELÁNEA / FAVOR,,,,,
"Un actor siempre está desnudo en la pantalla, aunque esté vestido.",Havey Keitel Actor norteamericano.,ARTE / CINE / ACTORES,,,,,
"A algunos hombres los disfraces no los disfrazan, sino los revelan. Cada uno se disfraza de aquello que es por dentro.",Gilbert Keith Chesterton (1874-1936) Escritor británico.,MISCELÁNEA / DISFRACES,,,,,
"A pesar de las ilusiones racionalistas, e incluso marxistas, toda la historia del mundo es la historia de la libertad.",Albert Camus (1913-1960) Escritor francés.,SOCIEDAD / LIBERTAD,,,,,
"Al poseedor de las riquezas no le hace dichoso el tenerlas, sino el gastarlas, y no el gastarlas como quiera, sino el saberlas gastar.",Miguel de Cervantes (1547-1616) Escritor español.,SOCIEDAD / DINERO / RIQUEZA,,,,,
Algunas cosas se hacen tan nuestras que las olvidamos.,Antonio Porchia (1886-1968) Escritor argentino de origen italiano.,MISCELÁNEA / OLVIDAR,,,,,
Atreveos: el progreso solamente se logra así.,Victor Hugo (1802-1885) Novelista francés.,CUALIDADES / ATREVIMIENTO,,,,,
"Aunque el Vaticano sostenga que la castidad es el valor supremo, en cualquier caso, me parece la aberración sexual más grande.",José Luis Sampedro (1917-2013) Escritor y economista español.,CUALIDADES / CASTIDAD,,,,,
"Bueno es carecer de vicios, pero es muy malo no tener tentaciones.",Walter Bagehot (1826-1877) Economista y jurista inglés.,DEFECTOS / VICIOS,,,,,
"Como amo la libertad tengo sentimientos nobles y liberales; y si suelo ser severo, es solamente con aquellos que pretenden destruirnos.",Simón Bolívar (1783-1830) Militar y político de origen venezolano.,SOCIEDAD / LIBERTAD,,,,,
"Conviene matar el error, pero salvar a los que van errados.",San Agustín (354-430) Obispo y filósofo.,MISCELÁNEA / ERRAR,,,,,
Cualquier hombre que tenga más razón que sus prójimos ya constituye una mayoría de uno.,"Henry David Thoreau (1817-1862) Escritor, poeta y pensador.",MISCELÁNEA / MAYORÍA,,,,,
"Cuando el delito se multiplica, nadie quiere verlo.",Bertolt Brecht (1898-1956) Dramaturgo y poeta alemán.,MISCELÁNEA / DELITO,,,,,
"Cuando no se ha sabido vivir, menos aún puede saberse morir.",Joseph Sanial-Dubay (1754-1817) Escritor francés.,MISCELÁNEA / MORIR,,,,,
"El ajedrez es un juego útil y honesto, indispensable en la educación de la juventud.",Simón Bolívar (1783-1830) Militar y político de origen venezolano.,MISCELÁNEA,,,,,
El daño que hacemos no nos trae tantas persecuciones y odios como nuestras buenas cualidades.,François de La Rochefoucauld (1613-1680) Escritor francés.,MISCELÁNEA / DAÑO,,,,,
En el desprecio de la ambición se encuentra uno de los principios esenciales de la felicidad sobre la tierra.,Voltaire (1694-1778) Filósofo y escritor francés.,CUALIDADES / AMBICIÓN,,,,,
"En este mundo, cuando alguien tiene algo que decir, la dificultad no está en conseguir que lo diga, sino que lo repita a menudo.",George Bernard Shaw (1856-1950) Escritor irlandés.,NATURALEZA / SER HUMANO / REPETIR,,,,,
"Escucha aún a los pequeños, porque nada es despreciable en ellos.",Séneca (2 AC-65) Filósofo latino.,MISCELÁNEA / ESCUCHAR,,,,,
Hay que saber que no existe país sobre la tierra donde el amor no haya convertido a los amantes en poetas.,Voltaire (1694-1778) Filósofo y escritor francés.,ARTE / LITERATURA / POESÍA / POETAS,,,,,
Inocente es quien no necesita explicarse.,Albert Camus (1913-1960) Escritor francés.,CUALIDADES / INOCENCIA,,,,,
La cultura es un adorno en la prosperidad y un refugio en la adversidad.,Diógenes Laercio (S. III AC-?) Historiador griego.,SOCIEDAD / CULTURA,,,,,
La guerra es una invención de la mente humana; y la mente humana también puede inventar la paz.,Winston Churchill (1874-1965) Político británico.,SOCIEDAD / GUERRA,,,,,
La improvisación es la verdadera piedra de toque del ingenio.,Molière (1622-1673) Comediografo francés.,CUALIDADES / IMPROVISACIÓN,,,,,
La inteligencia no podría representar mucho tiempo el papel del corazón.,François de La Rochefoucauld (1613-1680) Escritor francés.,CUALIDADES / INTELIGENCIA,,,,,
"La ley debe ser como la muerte, que no exceptúa a nadie.",Montesquieu (1689-1755) Escritor y político francés.,SOCIEDAD / LEYES,,,,,
"La ociosidad camina con lentitud, por eso todos los vicios la alcanzan.",San Agustín (354-430) Obispo y filósofo.,DEFECTOS / OCIOSIDAD,,,,,
La vida feliz y dichosa es el objeto único de toda la filosofía.,"Cicerón (106 AC-43 AC) Escritor, orador y político romano.",PENSAMIENTO Y RAZÓN / FILOSOFÍA,,,,,
"La vida humana representa, la mayor parte de las veces, una ecuación entre el pasado y el futuro.",José Ingenieros (1877-1925) Filósofo y psicólogo argentino.,TIEMPO / FUTURO,,,,,
Más cuesta mantener el equilibrio de la libertad que soportar el peso de la tiranía.,Simón Bolívar (1783-1830) Militar y político de origen venezolano.,SOCIEDAD / LIBERTAD,,,,,
Mi libertad consiste en tomar de la vida lo que me parece mejor para mí y para todos; y en darlo con mi vida.,Juan Ramón Jiménez (1881-1958) Escritor español.,SOCIEDAD / LIBERTAD,,,,,
"Nuestra adhesión a un jefe natural no es una pérdida de libertad, es el reconocimiento de que nuestras ideas tiene un ejecutor y un intérprete.",George Santayana (1863-1952) Filósofo y escritor español.,SOCIEDAD / LÍDERES,,,,,
Puede considerarse bienaventurado y no pedir mayor felicidad el hombre que ha encontrado su trabajo.,"Thomas Carlyle (1795-1881) Historiador, pensador y ensayista inglés.",SOCIEDAD / TRABAJO,,,,,
"Si no levantas los ojos, creerás que eres el punto más alto.",Antonio Porchia (1886-1968) Escritor argentino de origen italiano.,CUALIDADES / HUMILDAD,,,,,
"Si un hombre fuese necesario para sostener el Estado, ese Estado no debería existir; y al fin no existiría.",Simón Bolívar (1783-1830) Militar y político de origen venezolano.,MISCELÁNEA / ESTADO,,,,,
Sólo el que manda con amor es servido con fidelidad.,Francisco de Quevedo (1580-1645) Escritor español.,CUALIDADES / FIDELIDAD,,,,,
Sólo en un mundo de hombres sinceros es posible la unión.,"Thomas Carlyle (1795-1881) Historiador, pensador y ensayista inglés.",CUALIDADES / SINCERIDAD,,,,,
Soñar es la actividad estética más antigua.,Jorge Luis Borges (1899-1986) Escritor argentino.,PENSAMIENTO Y RAZÓN / SUEÑOS,,,,,
Tu cuerpo es templo de la naturaleza y del espíritu divino. Consérvalo sano; respétalo; estúdialo; concédele sus derechos.,Henry F. Amiel (1821-1881) Escritor suizo.,MISCELÁNEA / CUERPO,,,,,
Uno tiene que ser algo para poder hacer algo.,Goethe (1749-1832) Poeta y dramaturgo alemán.,NATURALEZA / SER HUMANO / HACER,,,,,
Yo desprecié los grados y distinciones. Aspiraba a un destino más honroso: derramar mi sangre por la libertad de mi patria.,Simón Bolívar (1783-1830) Militar y político de origen venezolano.,CUALIDADES / HONOR,,,,,
Es una prueba de poca amistad no darse cuenta del retraimiento de la de nuestros amigos.,François de La Rochefoucauld (1613-1680) Escritor francés.,SENTIMIENTOS / AMISTAD,,,,,
Tenía la conciencia limpia; no la usaba nunca.,Stanislaw Lec (1909-1966) Escritor polaco de origen judío.,CUALIDADES / CONCIENCIA,,,,,
Todos desean vuestro bien. No dejéis que os lo quiten.,Stanislaw Lec (1909-1966) Escritor polaco de origen judío.,CUALIDADES / BONDAD,,,,,
El sueño es el alivio de las miserias para los que las sufren despiertos.,Miguel de Cervantes (1547-1616) Escritor español.,PENSAMIENTO Y RAZÓN / SUEÑOS,,,,,
"Sea moderado tu sueño; que el que no madruga con el sol, no goza del día.",Miguel de Cervantes (1547-1616) Escritor español.,PENSAMIENTO Y RAZÓN / SUEÑOS,,,,,
"Ten en cuenta lo que vayas a decir, no lo que pienses.",Publio Siro (Siglo I AC-?) Poeta dramático romano.,PENSAMIENTO Y RAZÓN / PENSAMIENTO / PENSAR,,,,,
El hombre se mueve. Dios le guía.,Fénelon (1651-1715) Escritor y teólogo francés.,SOCIEDAD / RELIGIÓN / DIOS,,,,,
El verdadero valor consiste en prever todos los peligros y despreciarlos cuando llegan a hacerse inevitables.,Fénelon (1651-1715) Escritor y teólogo francés.,CUALIDADES / VALOR,,,,,
La mujer no existe. Sólo hay mujeres cuyos tipos varían al infinito.,George Sand (1804-1876) Escritora francesa.,SOCIEDAD / MUJERES,,,,,
"¡Dejadme escapar de la mentirosa y criminal ilusión de la felicidad! Dadme trabajo, cansancio, dolor y entusiasmo.",George Sand (1804-1876) Escritora francesa.,SENTIMIENTOS / FELICIDAD,,,,,
El azar es el seudónimo de Dios cuando no quiere firmar.,"Théophile Gautier (1811-1872) Poeta, crítico y novelista francés.",MISCELÁNEA / AZAR,,,,,
Un ser no está completo hasta que no se educa.,Horace Mann (1796-1859) Educador estadounidense.,SOCIEDAD / EDUCACIÓN,,,,,
Sería mucho mejor para nuestros distinguidos antepasados alabarles con menos palabras y con más acciones nobles.,Horace Mann (1796-1859) Educador estadounidense.,MISCELÁNEA / ACCIÓN,,,,,
Averguénzate de morir antes de haber conseguido alguna victoria para la humanidad.,Horace Mann (1796-1859) Educador estadounidense.,MISCELÁNEA / VICTORIA,,,,,
La belleza humana es el lujo de la naturaleza.,Doménico Cieri Estrada (1954-?) Escritor mexicano.,CUALIDADES / BELLEZA,,,,,
"El deporte no forja el carácter, lo pone de manifiesto.","Heywood Hale Broun (1918-2001) Periodista, actor y escritor estadounidense.",SOCIEDAD / DEPORTE,,,,,
Una buena Constitución es infinitamente mejor que el mejor déspota.,Thomas Macaulay (1800-1859) Historiador y político británico.,SOCIEDAD / CONSTITUCIÓN,,,,,
"No te dejes contagiar, no des ninguna opinión como tuya antes de ver si se adecúa a ti, mejor opina tú mismo.",Georg Christoph Lichtenberg (1742-1799) Profesor de física y científico alemán.,PENSAMIENTO Y RAZÓN / OPINIÓN,,,,,
Gobernar es pactar; pactar no es ceder.,Gustave Le Bon (1841-1931) Psicólogo francés.,SOCIEDAD / GOBIERNO,,,,,
"La persona que pierde su intimidad lo pierde todo. Y la persona que se priva de ella voluntariamente, es un monstruo.",Milan Kundera (1929-?) Novelista y ensayista checo naturalizado francés.,CUALIDADES / INTIMIDAD,,,,,
Nada hay en la mente que no haya estado antes en los sentidos.,Aristóteles (384 AC-322 AC) Filósofo griego.,PENSAMIENTO Y RAZÓN / MENTE,,,,,
Para mejorar nuestro conocimiento debemos aprender menos y contemplar más.,René Descartes (1596-1650) Filósofo y matemático francés.,CIENCIAS / CONOCIMIENTO,,,,,
"El motivo no existe siempre para ser alcanzado, sino para servir de punto de mira.",Joseph Joubert (1754-1824) Ensayista y moralista francés.,MISCELÁNEA / OBJETIVO,,,,,
Te llaman porvenir porque no vienes nunca.,Ángel González (1925-2008) Poeta español.,TIEMPO / FUTURO,,,,,
La felicidad recupera en altura lo que le falta en longitud.,Robert Frost (1874-1963) Poeta estadounidense.,SENTIMIENTOS / FELICIDAD,,,,,
El infierno está lleno de músicos aficionados.,George Bernard Shaw (1856-1950) Escritor irlandés.,ARTE / MÚSICA,,,,,
El principal enemigo de la creatividad es el buen gusto.,Pablo Picasso (1881-1973) Pintor español.,CUALIDADES / CREATIVIDAD,,,,,
"El problema con los árbitros es que conocen las reglas, pero no conocen el juego.",William Shankly (1913-1981) Entrenador de fútbol inglés.,SOCIEDAD / DEPORTE / FÚTBOL,,,,,
Hacer del juego un negocio no puede compararse con el negocio del juego.,Ambrose Bierce (1842-1914) Escritor estadounidense.,MISCELÁNEA / JUEGO,,,,,
El dolor es la dignidad de la desgracia.,Concepción Arenal (1820-1893) Escritora y socióloga española.,SENTIMIENTOS / DOLOR,,,,,
Ningún hombre honesto se hace rico en un momento.,Refrán,SOCIEDAD / DINERO / RIQUEZA,,,,,
El conocimiento de la belleza es el verdadero camino y el primer peldaño para la comprensión de las cosas que son buenas.,John Ruskin (1819-1900) Crítico y escritor británico.,CUALIDADES / BELLEZA,,,,,
El miedo es más injusto que la ira.,"Amado Nervo (1870-1919) Poeta, novelista y ensayista mexicano.",SENTIMIENTOS / MIEDO,,,,,
Lo que es negocio de todo el mundo no es negocio de nadie.,Ernest Thomas Sinton Walton (1903-1995) Físico irlandes.,MISCELÁNEA / NEGOCIOS,,,,,
Dando libertad a los esclavos la aseguramos a los libres.,Abraham Lincoln (1808-1865) Político estadounidense.,SOCIEDAD / LIBERTAD,,,,,
El único pecado mortal que conozco es el cinismo.,Henry Lewis Stimson (1867-1950) Estadista americano.,DEFECTOS / CINISMO,,,,,
"La enseñanza se ha puesto muy complicada, y uno ya no sabía ni qué enseñar, ni cómo enseñar, ni a quién enseñar.",Gonzalo Torrente Ballester (1910-1999) Escritor español.,SOCIEDAD / EDUCACIÓN / ENSEÑAR,,,,,
Yo creo que todavía no es demasiado tarde para construir una utopía que nos permita compartir la tierra.,Gabriel García Márquez (1927-2014) Escritor colombiano.,MISCELÁNEA / UTOPÍA,,,,,
Es cordura provechosa ahorrarse disgustos. La prudencia evita muchos.,Baltasar Gracián (1601-1658) Escritor español.,CUALIDADES / PRUDENCIA,,,,,
De nada sirve el correr; lo que conviene es partir a tiempo.,Jean de La Fontaine (1621-1695) Escritor y poeta francés.,MISCELÁNEA / PRISA,,,,,
La falsedad está tan cercana a la verdad que el hombre prudente no debe situarse en terreno resbaladizo.,"Cicerón (106 AC-43 AC) Escritor, orador y político romano.",MISCELÁNEA / FALSEDAD,,,,,
Nuestra naturaleza está en la acción. El reposo presagia la muerte.,Séneca (2 AC-65) Filósofo latino.,MISCELÁNEA / ACCIÓN,,,,,
No se sale adelante celebrando éxitos sino superando fracasos.,Orison Swett Marden (1850-1924) Escritor de libros de autoayuda.,MISCELÁNEA / FRACASOS,,,,,
La violencia no es sino una expresión del miedo.,Arturo Graf (1848-1913) Escritor y poeta italiano.,DEFECTOS / VIOLENCIA,,,,,
"Sé firme como una torre, cuya cúspide no se doblega jamás al embate de los tiempos.",Dante Alighieri (1265-1321) Escritor y filósofo italiano.,CUALIDADES / FIRMEZA,,,,,
"Es, a menudo, más conveniente disimular que vengarse.",Séneca (2 AC-65) Filósofo latino.,SENTIMIENTOS / VENGANZA,,,,,
"La soberbia nunca baja de donde sube, porque siempre cae de donde subió.",Francisco de Quevedo (1580-1645) Escritor español.,DEFECTOS / SOBERBIA,,,,,
El agradecimiento es la parte principal de un hombre de bien.,Francisco de Quevedo (1580-1645) Escritor español.,SENTIMIENTOS / GRATITUD,,,,,
